"o","X1"
0,3.45292669440399
0,0
0,0
0,0
0,0
0,0
3.0397472382,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.0884933472,0
0,0
0,0
0,0
0,3.48123908153154
0,3.46860050515823
0,3.62291390782906
3.7062263489,3.48378443233899
0,3.53666553734365
0,3.48011780873568
0,3.46972926014964
0,0
4.0822715759,3.67880349951102
0,0
0,3.4481102275775
5.2369689941,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.54596863638031
0,0
0,0
0,0
0,0
0,3.46422160239277
0,0
0,0
0,0
0,3.43795664670719
0,0
4.0224876404,3.52501649490871
0,3.48929543557315
0,0
0,0
0,0
0,3.4437319290236
0,0
0,3.47264310067382
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4680084730735
0,0
0,3.47064674614264
3.2523097992,3.44262558835327
0,3.4634458614278
0,3.45066118256738
0,0
0,0
0,3.46058651043487
0,0
2.9856796265,0
0,0
0,0
0,3.46303287960534
0,3.4597165218023
0,3.46990870696625
0,3.52552945914562
0,0
0,0
0,3.44229289859296
0,3.43276622288196
2.3969841003,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.43941412239329
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46627448066651
0,0
0,0
0,3.58086796251229
0,0
0,3.47356188401787
0,0
0,0
3.9306468964,3.53096264488852
0,0
0,0
0,3.49635046362526
0,0
0,0
0,3.52252404211945
3.2464904785,0
0,3.44307927053744
0,3.49622698610798
0,0
0,0
0,0
0,3.47280457278165
0,0
0,0
0,0
0,3.48756435695247
0,3.48098685777387
0,0
0,0
0,3.45725395163594
0,0
0,0
0,0
0,0
0,0
0,0
4.2570266724,3.47258630962332
0,0
3.3638401031,0
0,3.50018458047677
0,0
0,3.44845958934776
2.7719631195,0
0,0
0,0
0,3.44205455813799
0,3.48912378013077
0,0
0,0
0,0
4.0901679993,3.49973327805234
0,0
2.3933391571,0
0,0
0,0
0,3.52800786764724
3.1354923248,3.66875683429112
0,0
0,0
0,0
0,3.4904595109965
0,3.47187779768475
0,3.50159060460957
0,0
0,3.45113196915253
0,3.48480838010078
0,0
0,0
0,3.44185819278629
0,0
0,0
0,3.48619268503507
0,3.47061082467896
0,0
0,0
0,0
0,0
0,0
0,3.44420970441744
0,0
0,0
0,0
0,0
3.8846511841,3.47812835491388
0,3.4855859470077
0,0
0,3.50251486955316
0,0
0,0
0,0
0,0
0,0
0,3.44929075972175
4.4248428345,3.69058956821044
0,3.44897403831219
0,0
4.3140144348,0
0,3.47595996321564
0,0
0,3.44034973018027
0,0
0,0
0,0
0,0
0,3.47431831083477
0,0
0,3.46486267432696
0,3.46250193765664
0,3.44251523011656
0,0
0,0
0,3.45953777244062
0,3.46385190467476
0,3.47357819527668
0,0
0,0
0,0
0,0
0,3.45047354575916
0,0
0,0
0,0
0,3.46965928981671
3.7541980743,0
0,0
0,3.44173145853032
0,0
0,0
0,3.4919340426454
0,0
0,3.48285897291135
0,0
0,0
0,0
0,3.46921794404233
0,3.48449303245538
0,3.51212486041225
0,0
2.4756965637,3.46580568656724
0,3.45399023198311
0,0
0,0
0,0
3.7681522369,3.461406541872
3.9296646118,3.5181101479206
0,3.43801302142954
0,0
0,0
0,0
0,0
0,3.43543327020545
4.3795204163,3.53418301756814
0,0
0,3.47279689490387
3.9049968719,3.45577322785381
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45749371235174
3.3961830139,0
0,0
0,0
0,0
0,3.4481408933885
0,0
0,0
0,3.47650088735607
0,0
0,0
0,0
0,3.53164969292386
0,3.49221041092531
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48032486410688
0,0
0,0
0,0
0,0
0,0
0,0
2.191652298,3.47335060582712
0,3.47494500415082
0,0
0,0
0,0
0,0
0,0
0,3.64879974246576
0,0
0,3.49369630076496
0,0
0,0
0,0
0,3.47895463335841
0,3.46461481837695
0,3.45203584723066
0,0
0,0
0,0
0,3.48959121518328
0,0
0,3.45413227457844
0,3.49721754286641
0,0
0,3.48553374972764
0,3.48436163378516
0,0
0,0
0,0
4.3932113647,3.4481633106829
3.5807361603,3.55217690151374
0,0
0,3.5137552067207
0,3.49833531955052
0,0
0,0
0,3.45395822114803
0,0
0,0
0,0
0,3.47110763698561
0,0
0,0
0,0
0,3.49450254030163
0,0
0,0
4.4048881531,3.46780909280688
0,3.52107572705676
0,0
3.4836978912,3.58210487866655
0,3.43880061132652
0,0
1.5993871689,0
0,0
0,0
0,3.59334038940707
0,3.50618786586165
0,3.47126172401772
2.7600078583,3.4716779300866
0,0
0,3.46979572414664
0,0
0,0
0,0
0,3.47477069570543
3.3268318176,0
0,0
0,3.48904780561369
0,0
0,0
0,3.46453020121437
0,3.46937497555958
3.2124538422,3.48377149650539
0,3.45168733290377
0,3.51080142193916
0,0
0,0
0,0
3.1505966187,0
0,3.50181672124306
0,0
0,0
0,3.45195072043064
0,0
0,0
0,3.51315109377756
0,0
0,0
0,3.44985039840187
0,0
0,3.46860124420289
0,0
0,3.45701133884358
0,0
0,0
0,3.44142837232605
0,3.45920451331826
0,0
0,0
0,0
0,0
0,0
0,3.46584085485006
0,3.43723422291342
0,3.46670619090089
0,3.4819969144027
0,0
0,0
0,3.50910665640204
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.042137146,3.48149535637447
0,3.47078872506782
0,3.44882531492551
0,0
0,0
0,3.44997306418273
0,0
0,0
0,0
0,3.59995543322272
3.4563159943,3.45252707665446
0,3.53195107830474
0,3.48623574601118
0,0
0,3.52290206384163
0,3.5039680831032
0,3.50059974481824
0,0
0,0
0,3.46163908092544
0,0
0,3.4782375709785
0,0
0,3.5390313286307
0,0
0,3.46483591195024
0,3.44210465216672
0,3.50564970872708
0,3.44097174359663
0,3.46650293933428
0,0
0,0
0,3.4459498972949
0,3.48694991514154
0,0
3.7784900665,3.52476901109716
2.4336128235,3.63246211693155
0,3.45562349615204
3.5790634155,3.50437959803555
0,0
0,0
0,3.46578661005598
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45150556110612
0,0
0,3.45863135131737
0,0
4.432598114,0
0,3.45967692597816
0,3.49759202815668
0,0
0,3.43583262472326
0,0
0,0
0,0
0,3.49116510308986
0,0
0,3.4567682825712
0,0
0,3.48228470880202
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45728365923672
0,0
3.9625244141,3.52567475311784
0,0
0,0
0,0
0,0
0,3.53817754878422
0,3.48985037740357
0,0
0,0
0,0
0,3.54881401256741
0,3.47089133236204
0,0
0,0
0,3.44755368054497
0,0
0,3.61403322412967
0,0
3.6346855164,3.5631306820718
0,3.49139503677802
0,3.53654770812713
2.8847999573,0
0,3.45103707170006
0,3.45072277110857
0,0
0,0
0,0
0,0
0,0
0,3.45896071411472
0,0
0,3.47653815835416
0,0
0,0
0,3.47992083164263
0,3.48350567628597
0,3.45180420910752
0,3.50745530749743
0,0
0,0
0,0
3.2288246155,0
0,3.45660983807813
0,0
0,0
0,3.45376381136753
0,0
0,3.46503258861914
0,3.48425533827011
0,3.47217631629323
0,3.51227292627081
2.7568397522,0
0,0
4.7617454529,0
0,0
0,0
3.4307556152,3.49866257707982
0,0
0,3.46002381323557
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46767760232227
0,0
0,3.51899040971183
0,3.50526726167951
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49601033917349
0,0
0,0
0,0
0,3.4284303295453
0,0
0,0
0,3.45838448510747
3.2108421326,0
0,0
0,0
0,0
0,3.45763053431418
0,0
0,0
2.3933391571,3.45041566133761
0,0
0,0
0,3.5003943512152
0,3.44230238961161
0,3.47774806446071
2.7568397522,0
2.5649490356,3.5089253433855
0,0
2.3933391571,0
0,0
0,0
0,0
0,0
0,3.45531377463518
4.0561218262,3.46338940587141
0,0
3.5055561066,3.48685254853295
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49221486595653
0,0
0,0
0,3.43136083701341
0,0
0,3.44509803333125
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49144519089291
0,3.65496984201188
0,3.49150984467663
0,3.56219123228223
0,0
0,3.57012361238441
0,0
0,3.48562950939981
0,3.47137288870193
0,0
0,0
0,0
0,0
0,3.48740084869178
3.4275131226,3.45781904392545
0,0
0,3.52176146730431
0,3.46451795733997
0,3.46148539998751
0,0
3.2561702728,3.47384298460116
0,0
0,3.59870353017292
2.8847999573,3.48421331675395
0,0
2.6354789734,3.49288696959684
5.1686630249,0
0,0
0,3.4815975144426
0,0
0,3.48545239847362
0,0
0,0
0,0
0,0
0,3.54902653171484
0,0
0,0
0,3.57481625743186
0,0
0,0
0,0
0,0
0,3.50900349418517
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47331993143957
2.3933391571,3.50655071490355
0,0
0,3.45244064039996
0,0
0,0
0,0
0,3.49486781688074
0,0
0,0
3.491645813,3.48467342765668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48898842979025
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46949052125803
0,3.47606550572916
0,0
0,0
3.8905944824,0
0,3.48407833585807
3.2913818359,3.55701697591059
0,0
0,3.52034735407855
0,0
0,0
0,0
0,0
0,3.4745496677005
0,0
0,0
0,0
0,0
5.5081710815,3.55846181131167
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45820651747194
0,0
0,0
3.0373516083,3.46870451250157
0,0
3.7099056244,3.45411875948645
3.2108421326,0
0,3.58357890324442
3.335767746,3.60412014332463
0,3.4620800289959
0,0
0,0
0,3.58445977711124
0,3.49548119592305
0,0
0,0
0,0
0,3.53530024646181
0,0
0,3.47869987357311
0,3.49250248507629
0,0
0,3.46282801043097
3.521938324,3.48921112710741
0,0
0,0
0,0
0,0
0,3.48029677464326
0,0
0,3.45825100478824
0,0
0,3.52369277537226
0,0
0,0
0,3.47655746370119
0,0
3.0841999054,0
0,3.46518578514721
0,0
0,0
0,3.48941340527086
0,0
0,0
0,0
3.3477954865,3.47337576921499
0,0
0,0
0,3.45143143878402
0,0
0,0
0,3.48854684130419
0,0
0,0
0,0
0,3.52452962619182
0,0
0,0
0,3.4696368915483
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46622727774143
0,0
0,0
0,0
0,0
0,0
0,3.50448363281784
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45612062728908
0,0
0,0
0,0
0,0
0,0
0,0
0,3.53736843534273
0,0
0,3.55984200619536
0,0
0,0
0,0
0,0
0,0
2.8243484497,0
0,0
0,0
0,3.46916696119317
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45119754571746
0,0
0,3.44851970513265
0,0
0,0
0,0
0,0
0,3.45014903340717
0,3.45771838511915
0,0
0,0
3.8019828796,3.5064366349111
3.521938324,3.49178814309987
0,0
2.3015842438,0
0,0
0,0
0,0
0,3.45200903643729
0,3.46478721027797
0,3.4381862368923
0,0
0,3.47738506877864
3.9278945923,3.47019450680563
0,0
0,0
3.7563037872,3.46662393306683
0,0
0,0
0,0
0,3.46677731394668
0,0
0,0
0,0
0,3.45419987108623
0,0
0,3.58338718847683
0,3.53680891823907
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47393671135309
0,3.46192248047249
0,0
0,0
0,0
0,3.44508196586586
0,0
0,0
0,3.48308363541485
0,3.47984769673683
0,3.47213342006275
0,0
0,0
0,0
0,0
0,3.48842310819162
0,0
0,3.43585302816049
0,0
0,0
0,3.48258305335823
0,0
0,0
0,0
0,0
0,0
0,3.52067626728605
0,3.48499667857931
0,0
0,0
0,0
0,3.46638958611943
0,0
0,0
0,0
0,0
0,0
0,3.46484564454096
0,0
0,3.48769281158972
0,3.46789509305197
0,0
0,0
3.6038646698,3.50068983021896
4.2863388062,0
0,0
0,3.4599588505569
0,3.43661229449819
0,3.50138660510598
0,0
0,0
0,0
0,3.62925820100213
0,0
0,3.49424154091356
0,0
0,0
0,0
0,0
0,3.50614694011454
0,0
0,3.45324796449483
0,3.50498348979804
5.4238471985,3.71393066204936
0,0
0,0
0,0
0,3.47116931899354
0,0
0,0
0,0
3.9318237305,0
0,3.51040641916465
0,0
0,0
0,0
3.7635211945,3.51918927977918
0,0
0,0
0,0
0,3.47583010636126
0,0
0,3.45050485582652
0,0
0,3.52904215973187
0,3.46087564430493
0,0
0,0
0,0
0,0
0,3.47258172701998
0,0
0,0
0,0
0,0
4.0552558899,3.49750172932975
0,3.44905310385615
0,0
0,0
0,0
4.269695282,3.5665565575802
0,3.45373631602927
0,0
0,0
0,0
0,0
2.8530139923,3.4292080549636
0,0
0,3.45774882535941
0,3.50710527010602
0,0
0,0
0,3.66645088033806
0,0
0,0
0,0
0,0
0,3.47552987614736
0,0
0,0
0,0
0,0
0,0
0,3.47163225064305
0,0
0,3.46080043657845
0,0
0,0
0,3.50516199155233
0,0
0,3.50286448375574
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46177016593436
0,0
0,0
0,0
3.973115921,3.55520086108958
0,0
0,3.45024929899493
0,0
0,3.45223078057759
0,0
0,0
0,0
0,0
0,0
0,3.5124847451133
0,0
0,3.48272984705522
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48316631060397
0,3.47763461693185
0,0
0,0
0,3.4565244644114
0,0
0,0
0,0
0,0
0,0
0,3.54713531458367
0,0
0,0
0,0
0,0
0,3.4739935781886
0,0
0,0
0,0
0,3.48745585599955
0,0
0,0
0,3.63002072027846
0,0
0,0
0,3.46684312510785
0,0
0,0
0,0
0,0
0,3.543297670951
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49679821024418
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.49395247834927
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.9834117889,0
0,0
0,0
0,3.45163043339048
0,0
0,3.44380749538206
0,0
0,3.46465752167207
3.6838665009,3.44052493980425
0,0
0,3.45428146131345
0,3.46481232737529
0,0
0,0
0,0
0,0
0,0
0,3.43180385078146
0,3.5331696474441
0,3.48263896699987
0,3.466589405391
0,0
3.9288787842,3.46079402639773
3.1696834564,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46019603408743
0,0
2.8820018768,0
3.1285114288,3.4730947952326
0,3.4388636076312
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48267030374663
0,3.47654740586058
0,0
0,0
0,3.46050964990588
0,0
0,0
0,0
4.0561218262,0
0,0
0,0
0,0
0,3.45664061687877
0,0
0,0
0,0
0,0
0,0
0,3.51521526304681
0,0
0,3.47965151068582
0,0
0,0
0,3.48062066819092
0,0
0,0
0,0
0,0
0,3.50481674777673
0,3.50792578991948
0,0
0,3.48300773643223
0,0
0,0
0,0
0,0
0,0
0,0
3.0349521637,0
0,3.46397309319807
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46687971975936
0,0
3.0349521637,0
0,3.45032918316002
0,0
0,0
0,0
1.7833900452,3.446214961553
0,3.49444254334643
0,0
0,0
0,0
0,0
3.54961586,0
0,3.49470757142372
0,0
0,3.49568130274893
0,3.46435859512067
0,3.44293122806402
0,3.46939577105456
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47470817352012
0,0
0,0
3.9037876129,0
0,3.46354103972749
0,3.44730471374905
0,3.46487567867568
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.4687767029,0
0,0
4.1797561646,0
0,3.49677705348058
0,0
0,0
0,0
0,3.46933134554408
0,0
0,0
3.9852714539,0
0,0
0,0
0,3.44066602766003
0,3.44493758224419
0,3.54607034408638
3.3621082306,0
0,3.49556685549489
0,3.46411893644396
0,0
0,0
0,0
0,3.48186903147231
3.5807361603,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45084799524655
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4628408944067
0,3.46080960464161
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45123154378339
0,0
0,3.46540345514824
0,3.4736565583629
0,0
0,0
0,0
0,3.45442869591473
0,3.4826578780889
0,0
0,0
0,0
1.6094369888,0
0,0
0,0
0,3.45559747318276
0,3.44608727634835
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45276031725889
0,0
0,3.47073647651442
0,0
0,0
0,0
0,3.46080008881664
0,3.45237360845302
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.1149635315,3.47428883774415
0,0
0,0
0,3.45836876835193
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45769154040871
4.0289154053,0
0,0
0,3.48202147152452
0,3.43568230184716
0,3.46752776402065
0,0
0,3.45427759557625
0,0
0,0
2.8273124695,0
0,0
0,0
0,3.45308333242101
0,3.45097292109679
0,3.45567088069572
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.44349600730599
4.0298042297,3.48673780158235
0,0
0,0
0,0
0,3.47037755338736
0,3.43240476198588
0,3.46123771951182
0,3.4648063836833
2.3887615204,0
0,3.44027051323926
0,0
0,0
0,3.46239772160934
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45950069691802
0,0
0,0
0,0
3.3945064545,3.4575989093283
0,0
0,3.48365739434988
0,0
0,3.44936830372714
0,3.4562978936812
0,0
0,0
0,0
0,0
0,0
0,0
5.003944397,3.44913635915204
3.0368728638,0
0,0
0,3.46383276656278
0,3.44218262842032
0,3.50781795449818
0,0
0,0
2.0082130432,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48981765767194
0,0
0,0
0,3.45838828433452
0,3.45639237142052
0,0
0,0
0,0
0,0
3.2503738403,0
0,0
0,0
0,3.47360539997647
0,0
3.2128562927,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.2862014771,3.47472929078833
0,0
0,3.49728829463236
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45593352669294
0,0
0,3.44107915666001
0,0
0,0
0,3.46482808085641
0,0
3.1738777161,3.49139131652176
0,0
0,0
2.9365119934,3.43985675699559
0,0
2.9668178558,0
0,0
0,0
0,0
0,0
0,0
3.3285865784,0
0,0
0,0
0,0
0,3.43201426584168
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.44293882693105
0,0
0,0
0,0
4.4097595215,0
0,0
0,0
0,0
2.7663173676,0
0,0
0,3.46659560327889
0,3.52077275277147
0,0
0,0
0,0
0,3.4551753407301
0,0
0,0
0,0
0,3.50105004432042
0,0
5.0542678833,3.50806368138835
0,0
0,0
3.5478897095,0
0,0
0,3.46664710338802
0,0
0,0
0,0
0,3.47062047515309
0,0
0,0
0,3.44040749664039
0,3.4705289567343
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.44302481881762
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.453633054855
0,0
0,0
0,0
0,0
0,3.44568979421966
0,0
0,0
0,0
0,0
0,3.4458343573671
0,0
0,0
0,0
0,3.46205248716413
0,0
0,0
0,0
0,0
0,3.45689341739019
0,0
0,0
0,0
0,3.52310158476699
0,0
0,0
0,0
0,0
0,3.48459365072073
0,0
0,3.44925009025331
0,0
5.0096321106,0
0,3.44648541498148
0,0
0,0
4.0775337219,3.44899636707508
0,0
0,0
0,0
0,0
5.2933044434,0
0,0
2.8847999573,3.45379019557932
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46098842958956
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48172411597034
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.47421686474461
0,0
0,0
0,0
0,0
0,3.44389602041626
0,3.42974238315025
0,3.47461761241685
0,3.4380340242289
0,0
0,0
3.1696834564,0
0,0
0,0
0,3.44342065898549
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.7833900452,3.46507839985236
0,0
0,3.4744008534434
0,0
0,0
0,0
0,0
0,0
0,0
0,3.43699686631173
0,0
0,0
0,3.44275863071613
0,0
0,0
0,0
0,0
0,0
0,0
0,3.50048535896063
0,0
0,0
0,0
0,0
0,0
0,3.48128201394967
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45322006885702
0,3.45830025220422
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.43170092144954
0,0
0,0
0,0
0,0
0,0
3.4610366821,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4450983852055
0,0
2.9391613007,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.46004030948508
0,0
0,3.45288495285271
0,0
0,3.45176590891446
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.48181812865141
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.431658195757
0,0
0,0
0,0
0,0
0,0
0,3.42700539933339
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45320944545519
0,3.45172749974619
0,0
0,0
0,3.47434612859325
0,0
0,0
0,3.44639888342899
0,3.46415340768097
0,3.45212144142244
0,0
0,3.50531968290784
0,0
3.5186824799,3.49653083157677
0,3.44992993592473
0,0
4.4529495239,3.48169276209951
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4451108807751
0,0
3.2148666382,3.45865587692004
0,0
0,3.45246218155002
0,3.47132236751284
0,0
4.2150840759,0
0,3.44946845662732
0,0
0,0
0,0
3.2108421326,0
0,0
3.2786521912,3.44637039119548
1.7900905609,0
0,0
0,0
0,3.45114622761992
0,3.42621960600444
0,0
0,3.45904036404801
0,0
0,3.45090880990959
0,0
0,0
0,0
0,3.44777286924056
0,0
1.7917585373,3.48518493859819
0,0
2.0668621063,3.4432814100966
0,3.43560690000275
0,0
0,0
0,0
0,0
0,3.44317575032822
0,0
0,0
0,0
0,0
0,3.47243202033286
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45759701593426
0,3.45248205592161
0,0
4.1541824341,0
0,3.43756722596283
0,0
0,0
3.0883102417,3.46603694289378
0,0
0,0
0,0
0,0
0,0
3.0155334473,3.44784338893754
0,3.46755283417021
0,0
0,0
0,0
3.7762012482,0
0,3.44257771874116
0,3.45257576924617
0,3.43540749462636
0,0
3.3958492279,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.43841580436764
0,0
0,0
0,0
0,0
0,3.4739013624884
0,0
0,0
0,3.48642983121293
0,0
0,0
0,0
2.7663173676,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.45725114207292
0,0
0,3.44675344049991
0,0
2.3933391571,3.45104017013432
0,3.45758611147823
0,0
3.3286247253,0
0,0
0,0
0,3.43655846105798
0,3.4556455029837
0,0
0,0
0,3.4426836545958
0,0
0,0
0,0
0,3.43415622437356
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.4371696324891
0,0
0,0
0,0
3.8247184753,3.42788718058923
0,3.41968021218679
0,3.44130009455497
0,0
0,3.42776079557035
0,3.46103860668669
0,3.40501204824984
0,3.43070778208939
4.7455368042,3.46299850818993
0,3.44014382500782
0,3.44300196391755
0,3.47191915956416
0,3.46151436695349
0,3.47414390284522
0,3.47613565427894
0,3.48057804625748
0,3.48601933608761
5.003944397,3.54701535176657
0,3.84430138039256
0,6.58533833411211
0,6.6204833584322
